id,forum_id,page,ref,admin,user_ip,logon_name,timestamp,user_browser
124,1,/,http://forum.mac-it.co.il/index.php,0,79.178.88.164,blurred,2009-01-10 10:45:48,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
125,1,/,<blank>,1,95.104.62.43,Macpire,2009-01-10 10:45:49,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
127,1,/tag_view.php?id=63,<blank>,0,66.249.67.184,*Guest,2009-01-10 10:46:04,Mediapartners-Google
128,1,/forum/archive_single_view.php?id=55905&gid=55719,http://www.google.co.il/search?hl=iw&q=%D7%90%D7%AA%D7%A8+%D7%94%D7%9E%D7%98%D7%95%D7%9E%D7%98%D7%9E%D7%99%D7%9D&btnG=%D7%97%D7%99%D7%A4%D7%95%D7%A9+%D7%91-Google&meta=&aq=f&oq=,0,77.127.206.166,*Guest,2009-01-10 10:46:22,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Avant Browser; Crazy Browser 1.0.5; Avant Browser; .NET CLR 1.1.4322; CNPVersion2 - Congoo NetPass)
129,1,/single_view.php?id=173927&gid=173821,<blank>,0,74.6.22.187,*Guest,2009-01-10 10:46:23,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
130,1,/forum/archive_single_view.php?id=55905&gid=55719,<blank>,0,66.249.67.184,*Guest,2009-01-10 10:46:25,Mediapartners-Google
132,1,/single_view.php?id=174248&gid=174248,http://mac-it.co.il/,0,87.70.39.201,*Guest,2009-01-10 10:47:00,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
133,1,/index.php,<blank>,0,79.178.88.164,blurred,2009-01-10 10:47:00,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
134,1,/,http://forum.mac-it.co.il/index.php,0,79.178.88.164,blurred,2009-01-10 10:47:02,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
135,1,/post.php?forum_id=1,<blank>,0,84.108.83.2,*Guest,2009-01-10 10:47:08,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 2_2 like Mac OS X; en-us) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.1 Mobile/5G77 Safari/525.20"
136,1,/forum/archive_single_view.php?id=170924&gid=170924,<blank>,0,65.55.209.93,*Guest,2009-01-10 10:47:10,msnbot/1.1 (+http://search.msn.com/msnbot.htm)
137,1,/forum/result.php?keyword=Devices-%3E%20USB-%3E%20Apple%20Wireless&page=2,http://www.google.co.il/search?q=TNN+WLAN+54mb+download&hl=iw&lr=lang_iw&sa=X&oi=lrtip&ct=restrict&cad=9,0,82.81.72.143,*Guest,2009-01-10 10:47:10,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; InfoPath.2)
138,1,/forum/result.php?keyword=Devices-%3E%20USB-%3E%20Apple%20Wireless&page=2,<blank>,0,66.249.67.184,*Guest,2009-01-10 10:47:18,Mediapartners-Google
139,1,/archive.php?page=38,http://www.google.co.il/search?hl=iw&q=%D7%A4%D7%AA%D7%99%D7%97%D7%AA+%D7%97%D7%A9%D7%91%D7%95%D7%9F+%D7%91%D7%90%D7%99%D7%99%D7%98%D7%99%D7%95%D7%A0%D7%A1+%D7%93%D7%A8%D7%9A+%D7%94%D7%A4%D7%9C%D7%99%D7%99%D7%A1%D7%98%D7%99%D7%99%D7%A9%D7%9F+3&meta=,0,212.179.68.114,*Guest,2009-01-10 10:47:18,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; InfoPath.2)
140,1,/,<blank>,0,84.108.83.2,*Guest,2009-01-10 10:47:18,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 2_2 like Mac OS X; en-us) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.1 Mobile/5G77 Safari/525.20"
141,1,/archive.php?page=38,<blank>,0,66.249.67.184,*Guest,2009-01-10 10:47:21,Mediapartners-Google
142,1,/archive.php?page=38,<blank>,0,66.249.67.184,*Guest,2009-01-10 10:47:22,Mediapartners-Google
144,1,/single_view.php?id=156423&gid=156357,<blank>,0,74.6.22.187,*Guest,2009-01-10 10:48:04,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
145,1,/index.php?forum_id=1&page=1,http://forum.mac-it.co.il/,0,84.108.83.2,*Guest,2009-01-10 10:48:09,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 2_2 like Mac OS X; en-us) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.1 Mobile/5G77 Safari/525.20"
146,1,/single_view.php?id=162407&gid=162358,http://www.google.co.il/search?hl=iw&q=%D7%9B%D7%A8%D7%98%D7%99%D7%A1+intel+x3100&btnG=%D7%97%D7%99%D7%A4%D7%95%D7%A9&meta=,0,79.182.243.192,*Guest,2009-01-10 10:48:24,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
147,1,/index.php?forum_id=1&page=2,http://forum.mac-it.co.il/index.php?forum_id=1&page=1,0,84.108.83.2,*Guest,2009-01-10 10:48:26,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 2_2 like Mac OS X; en-us) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.1 Mobile/5G77 Safari/525.20"
148,1,/archive_single_view.php?id=162407&gid=162358,<blank>,0,79.182.243.192,*Guest,2009-01-10 10:48:26,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
149,1,/single_view.php?id=171697&gid=171691,<blank>,0,74.6.22.187,*Guest,2009-01-10 10:48:30,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
150,1,/archive_single_view.php?id=162407&gid=162358,<blank>,0,66.249.67.184,*Guest,2009-01-10 10:48:36,Mediapartners-Google
151,1,/single_view.php?id=152329&gid=152303,<blank>,0,74.6.22.187,*Guest,2009-01-10 10:48:39,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
152,1,/archive_single_view.php?id=145859&gid=145859,<blank>,0,74.6.22.187,*Guest,2009-01-10 10:48:48,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
153,1,/single_view.php?id=162407&gid=162358,http://www.google.co.il/search?hl=iw&q=%D7%9B%D7%A8%D7%98%D7%99%D7%A1+intel+x3100&btnG=%D7%97%D7%99%D7%A4%D7%95%D7%A9&meta=,0,79.182.243.192,*Guest,2009-01-10 10:48:53,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
154,1,/archive_single_view.php?id=162407&gid=162358,<blank>,0,79.182.243.192,*Guest,2009-01-10 10:48:54,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
155,1,/single_view.php?id=162407&gid=162358,http://www.google.co.il/search?hl=iw&q=%D7%9B%D7%A8%D7%98%D7%99%D7%A1+intel+x3100&btnG=%D7%97%D7%99%D7%A4%D7%95%D7%A9&meta=,0,79.182.243.192,*Guest,2009-01-10 10:48:58,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
156,1,/archive_single_view.php?id=162407&gid=162358,<blank>,0,79.182.243.192,*Guest,2009-01-10 10:48:59,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
158,1,/archive_single_view.php?id=172277&gid=172074,<blank>,0,65.55.209.79,*Guest,2009-01-10 10:49:08,msnbot/1.1 (+http://search.msn.com/msnbot.htm)
159,1,/archive_single_view.php?id=172375&gid=172364,<blank>,0,65.55.209.79,*Guest,2009-01-10 10:49:09,msnbot/1.1 (+http://search.msn.com/msnbot.htm)
160,1,/,<blank>,0,85.250.212.189,*Guest,2009-01-10 10:49:17,Opera/9.61 (Macintosh; Intel Mac OS X; U; en) Presto/2.1.1
161,1,/,http://forum.mac-it.co.il/index.php,0,79.181.108.9,Wine,2009-01-10 10:49:18,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; en) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
162,1,/,http://forum.mac-it.co.il/index.php,0,217.132.64.207,topazh1,2009-01-10 10:49:25,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
163,1,/result.php?keyword=%D7%97%D7%99%D7%91%D7%95%D7%A8+%D7%9C%D7%9C%D7%90+%D7%97%D7%99%D7%99%D7%92%D7%9F&byuser=0,http://www.google.co.il/search?hl=iw&client=firefox-a&rls=org.mozilla:he:official&sa=X&oi=spell&resnum=0&ct=result&cd=1&q=%D7%94%D7%92%D7%93%D7%A8%D7%94+%D7%97%D7%99%D7%91%D7%95%D7%A8+%D7%90%D7%9C%D7%97%D7%95%D7%98%D7%99+pppoe&spell=1,0,79.182.143.243,*Guest,2009-01-10 10:49:30,Mozilla/5.0 (Windows; U; Windows NT 6.0; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
165,1,/single_view.php?id=162407&gid=162358,http://www.google.co.il/search?hl=iw&q=%D7%9B%D7%A8%D7%98%D7%99%D7%A1+intel+x3100&meta=,0,79.182.243.192,*Guest,2009-01-10 10:49:31,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
166,1,/archive_single_view.php?id=162407&gid=162358,<blank>,0,79.182.243.192,*Guest,2009-01-10 10:49:32,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
167,1,/index.php?forum_id=1&page=3,http://forum.mac-it.co.il/index.php?forum_id=1&page=2,0,84.108.83.2,*Guest,2009-01-10 10:49:33,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 2_2 like Mac OS X; en-us) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.1 Mobile/5G77 Safari/525.20"
168,1,/,<blank>,0,85.250.212.189,*Guest,2009-01-10 10:49:34,Opera/9.61 (Macintosh; Intel Mac OS X; U; en) Presto/2.1.1
169,1,/,<blank>,0,85.250.212.189,*Guest,2009-01-10 10:49:49,Opera/9.61 (Macintosh; Intel Mac OS X; U; en) Presto/2.1.1
171,1,/index.php?forum_id=1&page=1,http://forum.mac-it.co.il/index.php?forum_id=1&page=2,0,79.179.145.168,zapppo,2009-01-10 10:50:00,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.0.3705; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1)
172,1,/,<blank>,0,85.250.212.189,*Guest,2009-01-10 10:50:02,Opera/9.61 (Macintosh; Intel Mac OS X; U; en) Presto/2.1.1
173,1,/,<blank>,0,85.250.212.189,*Guest,2009-01-10 10:50:15,Opera/9.61 (Macintosh; Intel Mac OS X; U; en) Presto/2.1.1
174,1,/,<blank>,0,79.176.230.179,guyphone,2009-01-10 10:50:17,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; he; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
176,1,/,<blank>,0,85.250.212.189,*Guest,2009-01-10 10:50:28,Opera/9.61 (Macintosh; Intel Mac OS X; U; en) Presto/2.1.1
177,1,/,<blank>,0,87.70.232.243,cohenelad,2009-01-10 10:50:29,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.4; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
178,1,/,<blank>,1,95.104.62.43,Macpire,2009-01-10 10:50:37,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
179,1,/tag_view.php?id=http://servicepack.sppages.com/index.htm?,<blank>,0,85.177.125.224,*Guest,2009-01-10 10:50:40,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
180,1,/,<blank>,0,85.250.212.189,*Guest,2009-01-10 10:50:43,Opera/9.61 (Macintosh; Intel Mac OS X; U; en) Presto/2.1.1
182,1,/single_view.php?id=150912&gid=149934,http://www.google.com/search?q=%D7%A2%D7%91%D7%A8%D7%99%D7%AA+%D7%9C%D7%90%D7%99%D7%A4%D7%95%D7%93+%D7%99%D7%93%D7%A2&rls=com.microsoft:*,0,77.127.236.199,*Guest,2009-01-10 10:50:56,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; InfoPath.2)
183,1,/,<blank>,0,67.195.37.126,*Guest,2009-01-10 10:50:57,Mozilla/5.0 (compatible; Yahoo! DE Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
184,1,/,<blank>,0,85.250.212.189,*Guest,2009-01-10 10:50:57,Opera/9.61 (Macintosh; Intel Mac OS X; U; en) Presto/2.1.1
185,1,/archive_single_view.php?id=150912&gid=149934,<blank>,0,77.127.236.199,*Guest,2009-01-10 10:50:58,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; InfoPath.2)
186,1,/archive_single_view.php?id=157902&gid=157893,<blank>,0,74.6.22.187,*Guest,2009-01-10 10:50:58,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
187,1,/,<blank>,0,79.180.120.201,*Guest,2009-01-10 10:51:08,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
188,1,/,<blank>,0,85.250.212.189,*Guest,2009-01-10 10:51:12,Opera/9.61 (Macintosh; Intel Mac OS X; U; en) Presto/2.1.1
190,1,/,<blank>,0,85.250.212.189,*Guest,2009-01-10 10:51:26,Opera/9.61 (Macintosh; Intel Mac OS X; U; en) Presto/2.1.1
191,1,/archive_single_view.php?id=20897&gid=20890,http://www.google.com/search?client=safari&rls=en-us&q=ilife+%D7%94%D7%97%D7%93%D7%A9+%D7%9B%D7%9E%D7%94+%D7%A2%D7%95%D7%9C%D7%94&ie=UTF-8&oe=UTF-8,0,217.132.176.16,*Guest,2009-01-10 10:51:26,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
192,1,/archive_single_view.php?id=20897&gid=20890,<blank>,0,66.249.67.184,*Guest,2009-01-10 10:51:29,Mediapartners-Google
193,1,/single_view.php?id=98562&gid=98330,<blank>,0,74.6.22.187,*Guest,2009-01-10 10:51:34,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
194,1,/,<blank>,0,85.250.212.189,*Guest,2009-01-10 10:51:38,Opera/9.61 (Macintosh; Intel Mac OS X; U; en) Presto/2.1.1
195,1,/index.qr.php?forum_id=1&id=174298,http://forum.mac-it.co.il/,1,95.104.62.43,Macpire,2009-01-10 10:51:40,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
196,1,/index.php?forum_id=http://servicepack.sppages.com/index.htm?,<blank>,0,218.186.8.225,*Guest,2009-01-10 10:51:47,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
197,1,/,<blank>,0,85.250.212.189,*Guest,2009-01-10 10:51:50,Opera/9.61 (Macintosh; Intel Mac OS X; U; en) Presto/2.1.1
199,1,/archive_single_view.php?id=172277&gid=172074,http://search.live.com/results.aspx?q=imovie,0,65.55.109.214,*Guest,2009-01-10 10:52:01,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.2; SV1; .NET CLR 1.1.4322)
200,1,/archive_single_view.php?id=172277&gid=172074,<blank>,0,66.249.67.184,*Guest,2009-01-10 10:52:03,Mediapartners-Google
201,1,/archive_single_view.php?id=172277&gid=172074,<blank>,0,66.249.67.184,*Guest,2009-01-10 10:52:05,Mediapartners-Google
202,1,/,http://iphone.mac-it.co.il/,0,79.180.244.34,*Guest,2009-01-10 10:52:10,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
203,1,/,<blank>,0,84.109.22.248,ascensi0n,2009-01-10 10:52:15,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
204,1,/,<blank>,0,62.0.168.162,*Guest,2009-01-10 10:52:21,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
206,1,/tag_view.php?id=http://servicepack.sppages.com/index.htm?,<blank>,0,85.177.125.224,*Guest,2009-01-10 10:52:43,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
207,1,/single_view.php?id=168030&gid=168015,http://www.google.com/search?hl=en&client=safari&rls=en-us&q=ilife+09+%D7%94%D7%97%D7%93%D7%A9+%D7%9B%D7%9E%D7%94+%D7%A2%D7%95%D7%9C%D7%94&btnG=Search,0,217.132.176.16,*Guest,2009-01-10 10:52:48,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
208,1,/archive_single_view.php?id=168030&gid=168015,http://forum.mac-it.co.il/single_view.php?id=168030&gid=168015,0,217.132.176.16,*Guest,2009-01-10 10:52:49,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
209,1,/archive_single_view.php?id=168030&gid=168015,<blank>,0,66.249.67.184,*Guest,2009-01-10 10:52:51,Mediapartners-Google
210,1,/quick_post.php,http://forum.mac-it.co.il/,1,95.104.62.43,Macpire,2009-01-10 10:52:54,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
211,1,/index.php,http://forum.mac-it.co.il/quick_post.php,1,95.104.62.43,Macpire,2009-01-10 10:52:54,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
212,1,/,<blank>,1,95.104.62.43,Macpire,2009-01-10 10:52:55,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
213,1,/,<blank>,0,84.108.75.115,*Guest,2009-01-10 10:52:59,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
214,1,/index.php?forum_id=1&page=2,http://forum.mac-it.co.il/,0,79.180.244.34,*Guest,2009-01-10 10:53:04,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
215,1,/archive_single_view.php?id=172109&gid=171977,<blank>,0,74.6.22.187,*Guest,2009-01-10 10:53:05,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
216,1,/single_view.php?id=174258&gid=174249,http://forum.mac-it.co.il/,0,84.109.22.248,ascensi0n,2009-01-10 10:53:08,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
217,1,/result.php?keyword=%D7%97%D7%99%D7%91%D7%95%D7%A8+%D7%9C%D7%9C%D7%90+%D7%97%D7%99%D7%99%D7%92%D7%9F&byuser=0,http://forum.mac-it.co.il/result.php?keyword=%D7%97%D7%99%D7%91%D7%95%D7%A8+%D7%9C%D7%9C%D7%90+%D7%97%D7%99%D7%99%D7%92%D7%9F&byuser=0,0,79.182.143.243,*Guest,2009-01-10 10:53:12,Mozilla/5.0 (Windows; U; Windows NT 6.0; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
218,1,/,<blank>,0,84.109.22.248,ascensi0n,2009-01-10 10:53:13,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
219,1,/single_board.php?id=1497,http://www.google.co.il/search?hl=iw&q=e71+%D7%90%D7%95%D7%A0%D7%9C%D7%99%D7%99%D7%9F&btnG=%D7%97%D7%99%D7%A4%D7%95%D7%A9&meta=,0,84.108.77.175,*Guest,2009-01-10 10:53:14,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
220,1,/index.php,<blank>,0,79.177.60.48,roi,2009-01-10 10:53:52,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
221,1,/,http://forum.mac-it.co.il/index.php,0,79.177.60.48,roi,2009-01-10 10:53:53,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
222,1,/index.php?forum_id=1&page=2,http://forum.mac-it.co.il/,0,62.0.168.162,*Guest,2009-01-10 10:53:58,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
224,1,/forum/tag_view.php?id=http://servicepack.sppages.com/index.htm?,<blank>,0,85.177.125.224,*Guest,2009-01-10 10:54:13,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
225,1,/archive_single_view.php?id=98926&gid=98926,http://www.google.co.il/search?hl=iw&q=%D7%A2%D7%98%D7%99%D7%A4%D7%95%D7%AA+%D7%90%D7%9C%D7%91%D7%95%D7%9E%D7%99%D7%9D&start=10&sa=N,0,85.250.222.191,*Guest,2009-01-10 10:54:23,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727)
226,1,/single_view.php?id=96865&gid=96865,http://www.google.co.il/search?hl=iw&q=%D7%A8%D7%A7%D7%A2%D7%99%D7%9D+hd&meta=&aq=0&oq=%D7%A8%D7%A7%D7%A2%D7%99%D7%9D+h,0,77.126.60.102,*Guest,2009-01-10 10:54:26,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.0.04506)
227,1,/archive_single_view.php?id=96865&gid=96865,<blank>,0,77.126.60.102,*Guest,2009-01-10 10:54:27,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.0.04506)
228,1,/archive_single_view.php?id=105541&gid=105372,http://www.google.co.il/search?hl=iw&q=%D7%9E%D7%94+%D7%A6%D7%A8%D7%99%D7%9A+%D7%91%D7%A9%D7%91%D7%99%D7%9C+%D7%9B%D7%A8%D7%98%D7%99%D7%A1+%D7%91%D7%99%D7%9F+%D7%9C%D7%90%D7%95%D7%9E%D7%99&meta=,0,87.69.147.6,*Guest,2009-01-10 10:54:42,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.0.04506; InfoPath.2)
230,1,/archive_single_view.php?id=172236&gid=172074,<blank>,0,65.55.209.79,*Guest,2009-01-10 10:54:47,msnbot/1.1 (+http://search.msn.com/msnbot.htm)
231,1,/,<blank>,0,79.176.10.142,*Guest,2009-01-10 10:54:51,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
232,1,/single_view.php?id=126950&gid=126945,<blank>,0,74.6.22.187,*Guest,2009-01-10 10:55:01,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
234,1,/single_view.php?id=173214&gid=173214,http://www.google.co.il/search?hl=iw&q=VUZE&btnG=%D7%97%D7%99%D7%A4%D7%95%D7%A9&meta=lr%3Dlang_iw,0,85.250.237.103,*Guest,2009-01-10 10:55:11,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.36 Safari/525.19"
235,1,/archive_single_view.php?id=143642&gid=143639,http://www.google.co.il/search?q=%D7%90%D7%99%D7%99%D7%A4%D7%95%D7%93+%D7%A0%D7%90%D7%A0%D7%95+1GB&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:en-US:official&client=firefox-a,0,85.250.214.133,*Guest,2009-01-10 10:55:11,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
236,1,/single_view.php?id=96865&gid=96865,http://www.google.co.il/search?hl=iw&q=%D7%A8%D7%A7%D7%A2%D7%99%D7%9D+hd&meta=&aq=0&oq=%D7%A8%D7%A7%D7%A2%D7%99%D7%9D+h,0,77.126.60.102,*Guest,2009-01-10 10:55:11,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.0.04506)
237,1,/archive_single_view.php?id=96865&gid=96865,<blank>,0,77.126.60.102,*Guest,2009-01-10 10:55:12,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.0.04506)
239,1,/single_view.php?id=162598&gid=162598,http://www.google.co.uk/search?hl=en&q=%D7%A0%D7%AA%D7%91+%D7%A1%D7%99%D7%9E%D7%A0%D7%A1+%D7%A1%D7%99%D7%A1%D7%9E%D7%90+%D7%91%D7%96%D7%A7&meta=,0,87.68.175.178,*Guest,2009-01-10 10:55:46,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.0.04506; InfoPath.2)
240,1,/archive_single_view.php?id=162598&gid=162598,<blank>,0,87.68.175.178,*Guest,2009-01-10 10:55:47,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.0.04506; InfoPath.2)
243,1,/index.thread.php?parent=174249,http://forum.mac-it.co.il/index.php?forum_id=1&page=1,0,79.179.145.168,zapppo,2009-01-10 10:56:19,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.0.3705; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1)
